"NIK","nama","tempat_lahir","tanggal_lahir","jenis_kelamin","golongan_darah","alamat","agama","status_perkawinan","pekerjaan","kewarganegaraan"
"3273040812911883","Dr. Bthny McGlynn","East Tamia","1991-12-08","Laki-laki","O","471 Lincoln Highway","Kristen","Belum Menikah","Future Integration Developer","Indonesia"
"3273040708602232","Bradley Gutkowski","Catonsville","1960-08-07","Laki-laki","O","949 Patricia Tunnel","Hindu","Cerai","Forward Solutions Manager","Indonesia"
"3273042907055199","3StELl3 hEThC0TE","Garrisonville","2005-07-29","Laki-laki","AB","2193 E Central Avenue","Kong Hu Cu","Menikah","Investor Solutions Associate","Indonesia"
"3273046109034102","Chad Buckridge","New Colt","2003-09-21","Perempuan","B","4138 Eunice Dale","Buddha","Belum Menikah","Central Infrastructure Analyst","Indonesia"
"3273041807708347","Marta Williamson","Riverview","1970-07-18","Laki-laki","B","76355 Garfield Vista","Buddha","Belum Menikah","Forward Communications Consultant","Indonesia"
"3273040710621987","Mr. Daniel Wiegand II","Fort Tina","1962-10-07","Laki-laki","AB","39855 Karley Keys","Islam","Menikah","District Creative Supervisor","Indonesia"
"3273042305869415","Charltt Bins","Lake Leopoldo","1986-05-22","Laki-laki","B","30242 Koss Parkway","Katolik","Belum Menikah","Direct Intranet Planner","Indonesia"
"3273041711026922","Tyler Sauer","Murray","2002-11-17","Laki-laki","AB","5689 Langosh Shore","Buddha","Cerai","International Program Planner","Indonesia"
"3273041412651236","Henry Howe","Pacochaworth","1965-12-13","Laki-laki","A","9405 Amos Canyon","Kong Hu Cu","Belum Menikah","Investor Usability Facilitator","Indonesia"
"3273041611686789","Fr4nc35 Lu31lw1t2","Soniaboro","1968-11-15","Laki-laki","B","793 E Oak Street","Kristen","Belum Menikah","Legacy Directives Coordinator","Indonesia"
"3273042604022788","M4r64r3t McD3rm0tt","Pasadena","2002-04-26","Laki-laki","O","729 Sporer Groves","Islam","Menikah","National Tactics Agent","Indonesia"
"3273040805069446","L35L1E ROM4GuRA","Blanchehaven","2006-05-08","Laki-laki","O","9378 Roman Way","Hindu","Cerai","Principal Intranet Officer","Indonesia"
"3273045804687091","Sarah Leannon","West Verdastead","1968-04-18","Perempuan","O","96603 Schowalter Roads","Kong Hu Cu","Cerai","Product Directives Agent","Indonesia"
"3273040806748680","Lorn Jaobs","Sydnishire","1974-06-08","Laki-laki","A","59087 Beech Road","Kristen","Menikah","Forward Interactions Consultant","Indonesia"
"3273042201701545","MR. oRvillE WebER","Gislasonfurt","1970-01-21","Laki-laki","B","1785 Mayert Radial","Buddha","Belum Menikah","Corporate Functionality Liaison","Indonesia"
"3273046611745918","Vicki Hegmann","West Ivahfield","1974-11-25","Perempuan","A","32191 Hermann Manors","Kong Hu Cu","Cerai","Corporate Optimization Agent","Indonesia"
"3273041303922425","Edu4rd0 Ort12","North Winnifred","1992-03-13","Laki-laki","AB","147 Mills Oval","Kong Hu Cu","Cerai","Central Configuration Technician","Indonesia"
"3273046601695881","Taylor Parker","New Demetrisview","1969-01-25","Perempuan","A","233 High Street","Buddha","Cerai","Lead Branding Administrator","Indonesia"
"3273040705726001","veyn Swift","San Angelo","1972-05-07","Laki-laki","O","80602 Stroman Spring","Buddha","Belum Menikah","District Operations Liaison","Indonesia"
"3273041607587568","Jaime Jerde","Marjolaineton","1958-07-16","Laki-laki","A","5416 Sam Fork","Katolik","Cerai","Customer Security Administrator","Indonesia"
"3273040105599396","Luther Botsford","South Abdulport","1959-05-01","Laki-laki","B","199 Russ Tunnel","Buddha","Belum Menikah","Product Operations Developer","Indonesia"
"3273041403867609","J3rm41n3 Cr00k5-R3nn3r","Newton","1986-03-13","Laki-laki","A","386 Jerry Bypass","Hindu","Cerai","Regional Group Executive","Indonesia"
"3273042501938177","Pam Reinger","Arturoville","1993-01-24","Laki-laki","AB","9390 Evangeline Cove","Kong Hu Cu","Belum Menikah","District Usability Specialist","Indonesia"
"3273045109777192","aron Blck","Pourosburgh","1977-09-11","Perempuan","AB","792 Pearl Street","Islam","Cerai","Dynamic Paradigm Designer","Indonesia"
"3273040212956439","DR. WIlSOn mARvN","Erdmanboro","1995-12-02","Laki-laki","B","800 Bay Street","Kong Hu Cu","Cerai","Customer Integration Technician","Indonesia"
"3273045211883573","tomMIE BAiley","East Torranceshire","1988-11-12","Perempuan","AB","3478 S 4th Street","Kong Hu Cu","Cerai","Human Program Specialist","Indonesia"
"3273041901724687","Roberta Kerluke","Amarillo","1972-01-19","Laki-laki","A","65683 Syble Common","Hindu","Belum Menikah","Customer Tactics Producer","Indonesia"
"3273040708036796","VIV4n BREkkE V","Cordellside","2003-08-07","Laki-laki","B","118 Skyline Drive","Hindu","Menikah","Dynamic Markets Executive","Indonesia"
"3273044305764839","J053 Pr3d0v1c","Lilaberg","1976-05-03","Perempuan","O","2945 Lorna Glens","Buddha","Menikah","Forward Group Supervisor","Indonesia"
"3273045403067461","LOuis BErNIER jr.","Margate","2006-03-14","Perempuan","AB","5517 North Lane","Buddha","Belum Menikah","International Accountability Engineer","Indonesia"
"3273042810888086","Ginger Nlan","West Rickeyville","1988-10-28","Laki-laki","O","784 Rowan Close","Kristen","Menikah","National Optimization Representative","Indonesia"
"3273042512703852","RhndaMarks","Jeffreyboro","1970-12-25","Laki-laki","B","231 S Lincoln Street","Buddha","Menikah","District Integration Supervisor","Indonesia"
"3273040210706517","Nil Treblay Jr.","Portland","1970-10-02","Laki-laki","B","8704 Trantow Hill","Katolik","Belum Menikah","Legacy Paradigm Associate","Indonesia"
"3273041001711531","Monica Myert-Hoegr","Fort Horacefield","1971-01-09","Laki-laki","A","53611 Allie Row","Kong Hu Cu","Belum Menikah","Regional Solutions Consultant","Indonesia"
"3273042203932510","Bertha Christiansen Jr.","St. Louis","1993-03-22","Laki-laki","O","8264 Sabryna Lock","Hindu","Menikah","National Integration Producer","Indonesia"
"3273041501827511","Jane DuBuque","Denesikfurt","1982-01-14","Laki-laki","AB","170 E Church Street","Kristen","Cerai","Corporate Program Assistant","Indonesia"
"3273042711048827","Dr. Linda Kutch V","North Melbaworth","2004-11-27","Laki-laki","A","243 Quitzon Mountains","Islam","Belum Menikah","Corporate Operations Specialist","Indonesia"
"3273045302699336","LLAnD r3N63R","East Nicolette","1969-02-13","Perempuan","B","70387 Jody Gardens","Katolik","Belum Menikah","Chief Accountability Analyst","Indonesia"
"3273040809955529","CheLsea jAcoBI","Reno","1995-09-08","Laki-laki","B","83905 Ruecker Via","Hindu","Menikah","Direct Brand Supervisor","Indonesia"
"3273045012015025","W1lfr3d H1nt2","North Hardyville","2001-12-10","Perempuan","AB","320 S Main Avenue","Kong Hu Cu","Belum Menikah","Principal Marketing Coordinator","Indonesia"
"3273045503044521","ROchellE baHriNger","New Lueborough","2004-03-15","Perempuan","B","69362 Buckingham Road","Kristen","Menikah","Direct Research Liaison","Indonesia"
"3273040309733542","Randall Runolfsdottir","East Durward","1973-09-03","Laki-laki","B","848 Bernhard Bypass","Kong Hu Cu","Cerai","Direct Factors Executive","Indonesia"
"3273042305625446","Craig Franecki","New Taurean","1962-05-22","Laki-laki","B","126 Kent Road","Kong Hu Cu","Cerai","Global Optimization Analyst","Indonesia"
"3273042803764960","Dorothy Bednar MD","Peabody","1976-03-28","Laki-laki","AB","2422 Lane Row","Katolik","Menikah","Chief Communications Developer","Indonesia"
"3273040406617847","Luc45 O'K0n IV","New Emiliostad","1961-06-04","Laki-laki","B","31316 Turcotte Camp","Kristen","Cerai","Forward Paradigm Supervisor","Indonesia"
"3273045206043329","Tomas Grimes","Fort Natalia","2004-06-12","Perempuan","O","508 Russel Hills","Kristen","Belum Menikah","National Division Planner","Indonesia"
"3273042405018867","r0B3RtO SwAn4w5kI","North Marilou","2001-05-23","Laki-laki","AB","48128 Old Lane","Islam","Menikah","Global Infrastructure Producer","Indonesia"
"3273042211868483","D3v1n Cumm1n65","South Magnushaven","1986-11-22","Laki-laki","B","78830 East Road","Kristen","Cerai","Product Brand Designer","Indonesia"
"3273040912918402","Lorna Wildeman IV","New Gaston","1991-12-09","Laki-laki","AB","431 Hillside","Islam","Menikah","Lead Accounts Consultant","Indonesia"
"3273046707825408","G4rr3tt Pr054cc0","Lake Melanyworth","1982-07-27","Perempuan","A","72134 Conrad Ville","Katolik","Belum Menikah","National Solutions Strategist","Indonesia"
"3273040707933394","Victor Botsford","Rogahnstead","1993-07-07","Laki-laki","O","613 South Road","Katolik","Cerai","District Division Designer","Indonesia"
"3273044909023903","Sabrina Becker","East Tressafurt","2002-09-08","Perempuan","B","9520 Ernie Neck","Kong Hu Cu","Menikah","Investor Web Facilitator","Indonesia"
"3273041103665570","Jmmy Hyat","Lake Wilfredofort","1966-03-10","Laki-laki","O","2599 E 4th Avenue","Katolik","Menikah","Lead Interactions Engineer","Indonesia"
"3273040712749774","Mr. Elias Kris","South Barrettbury","1974-12-06","Laki-laki","AB","2485 Rod Highway","Hindu","Menikah","National Operations Liaison","Indonesia"
"3273042512648475","ELV1r cnN","Sawaynport","1964-12-24","Laki-laki","B","101 Mount Street","Kong Hu Cu","Cerai","Global Division Planner","Indonesia"
"3273042309584449","Mr. Timothy Schaefer","Terre Haute","1958-09-23","Laki-laki","B","7866 Woodside","Islam","Cerai","Internal Factors Agent","Indonesia"
"3273042803681616","Adrian Jacobs","Hartmannview","1968-03-27","Laki-laki","B","9276 Eula Circles","Katolik","Cerai","Regional Intranet Representative","Indonesia"
"3273040305892056","Sh3rR1 bGI5cH","South Bend","1989-05-03","Laki-laki","B","74495 Lia Manors","Katolik","Cerai","Principal Mobility Architect","Indonesia"
"3273040407794947","Mr. Otis Hckle IV","Kendale Lakes","1979-07-03","Laki-laki","B","32747 Lakin Neck","Kristen","Belum Menikah","Legacy Paradigm Analyst","Indonesia"
"3273040204951868","Shwna Johnston","Pico Rivera","1995-04-02","Laki-laki","B","2689 Montana Shoal","Kristen","Cerai","Human Security Analyst","Indonesia"
"3273044807719657","Melvin Lakin","Naperville","1971-07-08","Perempuan","B","49357 Ed Points","Buddha","Cerai","Product Assurance Planner","Indonesia"
"3273044309627910","pm w4Rd","Schaeferfield","1962-09-02","Perempuan","AB","846 Beer Row","Katolik","Belum Menikah","Corporate Division Engineer","Indonesia"
"3273046608622432","frANCis STaMM Jr.","Gastonstead","1962-08-26","Perempuan","B","3808 The Copse","Kristen","Menikah","Future Program Developer","Indonesia"
"3273046105649909","ALton fay","Fort Marcellus","1964-05-21","Perempuan","B","6172 Mohr Rest","Islam","Menikah","Senior Paradigm Officer","Indonesia"
"3273040806716599","Kristie Cmmeraa","New Eileen","1971-06-08","Laki-laki","AB","841 W 12th Street","Buddha","Cerai","Principal Web Consultant","Indonesia"
"3273040506007415","Delores Zieme","Kaelaland","2000-06-05","Laki-laki","B","2588 Kuhn Haven","Katolik","Cerai","Corporate Tactics Specialist","Indonesia"
"3273041208054020","April Kehn","Junefurt","2005-08-12","Laki-laki","A","7712 Dejuan Wells","Buddha","Menikah","Dynamic Optimization Designer","Indonesia"
"3273041804717303","CAnD4CE 4B5hR3","West Litzy","1971-04-17","Laki-laki","B","616 Jaqueline Crest","Islam","Cerai","Forward Marketing Facilitator","Indonesia"
"3273041804892922","rOY OKUNEVa","East Emmy","1989-04-17","Laki-laki","O","509 N Chestnut Street","Kong Hu Cu","Cerai","District Accounts Coordinator","Indonesia"
"3273042910755178","Mr. Zachary Langosh","Goyettebury","1975-10-28","Laki-laki","AB","34884 Barrows Locks","Katolik","Belum Menikah","Chief Solutions Liaison","Indonesia"
"3273044304861323","C4rr0ll Mur421k","Eloisahaven","1986-04-02","Perempuan","A","811 Brookside","Kristen","Belum Menikah","Internal Security Analyst","Indonesia"
"3273040112673264","Luz Volkman","Tremblayshire","1967-12-01","Laki-laki","B","321 Heath Road","Katolik","Menikah","Investor Implementation Developer","Indonesia"
"3273040209594891","SLv4TOr3 B0GI5ICh","Ashburn","1959-09-02","Laki-laki","A","77454 Fourth Avenue","Katolik","Menikah","Dynamic Branding Consultant","Indonesia"
"3273040411987623","S4nt1460 Kuhn","Port Alaynaberg","1998-11-03","Laki-laki","B","48390 Freda Shoals","Buddha","Menikah","Dynamic Interactions Orchestrator","Indonesia"
"3273042703704269","Pablo Schroeder","Franeckicester","1970-03-27","Laki-laki","A","63997 Arden Neck","Kong Hu Cu","Belum Menikah","Internal Mobility Manager","Indonesia"
"3273042211773079","Marcos Davis","Lake Anahi","1977-11-22","Laki-laki","B","6664 Torphy Skyway","Kong Hu Cu","Cerai","National Creative Architect","Indonesia"
"3273042812846471","Alan Schmtt MD","West Aglaeville","1984-12-28","Laki-laki","A","370 State Street","Kristen","Belum Menikah","Future Branding Agent","Indonesia"
"3273041603858208","Marsha Schaden","New Wilson","1985-03-16","Laki-laki","O","573 Mill Street","Islam","Belum Menikah","Direct Brand Manager","Indonesia"
"3273041011858990","14N kLbAcK","Douglaschester","1985-11-09","Laki-laki","A","99502 Carolanne Park","Buddha","Cerai","Legacy Web Associate","Indonesia"
"3273040803752337","4L3X5 TRMbl4y","East Myles","1975-03-07","Laki-laki","B","62030 Milton Branch","Buddha","Belum Menikah","Regional Integration Director","Indonesia"
"3273040504615521","73SS3 hAnEy V","Whittier","1961-04-05","Laki-laki","O","1840 Broadway Street","Buddha","Menikah","Dynamic Mobility Consultant","Indonesia"
"3273042503986303","MiSs DiANA TurNeR","Merced","1998-03-25","Laki-laki","O","43823 Friesen Pike","Kong Hu Cu","Menikah","International Program Consultant","Indonesia"
"3273041512055050","Kristen DuBuque","Levittown","2005-12-15","Laki-laki","O","76254 Sarai Points","Kristen","Cerai","Investor Research Manager","Indonesia"
"3273040601854729","mRS. JanA leGros","Fort Deonte","1985-01-06","Laki-laki","O","273 E Walnut Street","Kong Hu Cu","Belum Menikah","International Operations Designer","Indonesia"
"3273041111688863","Ismael White","O'Haraville","1968-11-11","Laki-laki","AB","19841 Park Street","Kristen","Cerai","Global Division Assistant","Indonesia"
"3273041709634686","Violet Tromp-Muller","East Lonieworth","1963-09-17","Laki-laki","O","9422 Bramley Close","Buddha","Menikah","Global Paradigm Associate","Indonesia"
"3273041101708891","Arnold Mayert V","Murfreesboro","1970-01-10","Laki-laki","AB","341 Russel Forks","Kristen","Belum Menikah","Future Mobility Producer","Indonesia"
"3273042406655400","Craig Hilll","Schuylerfurt","1965-06-24","Laki-laki","AB","321 Liberty Street","Katolik","Cerai","Chief Solutions Technician","Indonesia"
"3273040601999146","Hugh Rau","New Landenfurt","1999-01-06","Laki-laki","AB","85199 Orlo Place","Hindu","Cerai","Direct Security Agent","Indonesia"
"3273041411648396","janICe aNkuNdinG","West Arnold","1964-11-14","Laki-laki","A","46179 Precious Hill","Buddha","Cerai","Senior Applications Facilitator","Indonesia"
